"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 2007","Total Ton-Mile in 2007","Total M$ in 2007"
"Arizona","Michigan","Other ag prods.","Truck","7.6583","15.55186639","9.1784"
"Arizona","Minnesota","Other ag prods.","Truck","3.1949","5.59631022","5.2223"
"Arizona","Mississippi","Other ag prods.","Truck","0.005","0.00755365","0.0026"
"Arizona","Missouri","Other ag prods.","Truck","8.9571","12.68880367","8.8653"
"Arizona","Montana","Other ag prods.","Truck","0.0056","0.00682283","0.003"
"Arizona","Nebraska","Other ag prods.","Truck","0.0507","0.06612807","0.0053"
"Arizona","Nevada","Other ag prods.","Truck","29.8915","10.00825935","18.7378"
"Arizona","New Hampshire","Other ag prods.","Truck","0.0002","0.00053401","0.0001"
"Arizona","New Jersey","Other ag prods.","Truck","5.6881","13.79125018","6.9219"
"Arizona","New Mexico","Other ag prods.","Truck","36.0243","16.00815654","29.5295"
"Arizona","New York","Other ag prods.","Truck","22.8784","56.35291265","18.9235"
"Arizona","North Carolina","Other ag prods.","Truck","4.8583","10.51581092","6.6998"
"Arizona","North Dakota","Other ag prods.","Truck","0.0012","0.00198","0.0006"
"Arizona","Ohio","Other ag prods.","Truck","22.7882","42.43498765","32.8774"
"Arizona","Oklahoma","Other ag prods.","Truck","3.3462","3.35751098","4.7821"
"Arizona","Oregon","Other ag prods.","Truck","7.7429","9.82334755","10.0812"
"Arizona","Pennsylvania","Other ag prods.","Truck","2.1419","5.05943532","1.9861"
"Arizona","Rhode Island","Other ag prods.","Truck","0.0002","0.00052604","0.0001"
"Arizona","South Carolina","Other ag prods.","Truck","12.1984","25.24362403","21.3843"
"Arizona","South Dakota","Other ag prods.","Truck","0.0025","0.00354899","0.0013"
"Arizona","Tennessee","Other ag prods.","Truck","30.8481","52.75983241","20.4895"
"Arizona","Texas","Other ag prods.","Truck","119.5704","118.90614524","185.3226"
"Arizona","Utah","Other ag prods.","Truck","64.4686","41.13319413","55.5038"
"Arizona","Vermont","Other ag prods.","Truck","0.0001","0.00026193","0.0001"
"Arizona","Virginia","Other ag prods.","Truck","0.9878","2.24686791","1.7299"
"Arizona","Washington","Other ag prods.","Truck","0.9167","1.29593384","1.0072"
"Arizona","West Virginia","Other ag prods.","Truck","0.0009","0.00183558","0.0005"
"Arizona","Wisconsin","Other ag prods.","Truck","5.0394","9.29853742","6.0133"
"Arizona","Wyoming","Other ag prods.","Truck","0.01","0.00941756","0.0052"
"Arkansas","Alabama","Other ag prods.","Truck","0.0686","0.03025635","0.0355"
"Arkansas","Arizona","Other ag prods.","Truck","6.9249","9.08819048","6.9798"
"Arkansas","Arkansas","Other ag prods.","Truck","1195.7317","113.22859852","530.9318"
"Arkansas","California","Other ag prods.","Truck","0.0012","0.00204674","0.0007"
"Arkansas","Colorado","Other ag prods.","Truck","13.9411","13.21226219","4"
"Arkansas","Connecticut","Other ag prods.","Truck","0.0003","0.00040209","0.0002"
"Arkansas","Delaware","Other ag prods.","Truck","0.0002","0.00023013","0.0001"
"Arkansas","Washington DC","Other ag prods.","Truck","0.0004","0.00042225","0.0002"
"Arkansas","Florida","Other ag prods.","Truck","0.0098","0.00964348","0.0051"
"Arkansas","Georgia","Other ag prods.","Truck","0.0322","0.01973751","0.0167"
"Arkansas","Idaho","Other ag prods.","Truck","0.1926","0.33456253","0.1253"
"Arkansas","Illinois","Other ag prods.","Truck","0.0713","0.0380256","0.0369"
"Arkansas","Indiana","Other ag prods.","Truck","0.0256","0.01571725","0.0133"
"Arkansas","Iowa","Other ag prods.","Truck","4.9971","2.97385215","1.0053"
"Arkansas","Kansas","Other ag prods.","Truck","35.8511","14.87753646","27.0482"
"Arkansas","Kentucky","Other ag prods.","Truck","4.0388","2.24887702","3.0216"
"Arkansas","Louisiana","Other ag prods.","Truck","56.546","26.24201464","34.2617"
"Arkansas","Maine","Other ag prods.","Truck","0.0001","0.00016529","0"
"Arkansas","Maryland","Other ag prods.","Truck","0.0017","0.0018572","0.0009"
"Arkansas","Massachusetts","Other ag prods.","Truck","0.0006","0.00088805","0.0003"
"Arkansas","Michigan","Other ag prods.","Truck","0.0067","0.0057699","0.0035"
"Arkansas","Minnesota","Other ag prods.","Truck","0.0049","0.00403948","0.0025"
"Arkansas","Mississippi","Other ag prods.","Truck","171.3521","57.27658381","58.2579"
"Arkansas","Missouri","Other ag prods.","Truck","68.2623","20.55169359","33.4406"
"Arkansas","Montana","Other ag prods.","Truck","0","0","0"
"Arkansas","Nebraska","Other ag prods.","Truck","0.0054","0.00330434","0.0028"
"Arkansas","Nevada","Other ag prods.","Truck","0.0002","0.0002939","0.0001"
"Arkansas","New Hampshire","Other ag prods.","Truck","0.0001","0.00015095","0.0001"
"Arkansas","New Jersey","Other ag prods.","Truck","0.0014","0.0017491","0.0007"
"Arkansas","New Mexico","Other ag prods.","Truck","0.0009","0.00078901","0.0005"
"Arkansas","New York","Other ag prods.","Truck","0.003","0.00368359","0.0016"
"Arkansas","North Carolina","Other ag prods.","Truck","7.0066","5.9067669","9.0577"
"Arkansas","North Dakota","Other ag prods.","Truck","0.0002","0.00021914","0.0001"
"Arkansas","Ohio","Other ag prods.","Truck","0.0149","0.01110451","0.0078"
