"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 2012","Total Ton-Mile in 2012","Total M$ in 2012","Total Current M$ in 2012"
"Illinois","Rhode Island","Machinery","Truck","0.3727","0.40365643","7.3433","7.3666"
"Illinois","South Carolina","Wood prods.","Truck","0.393","0.33232716","1.1484","1.1515"
"Illinois","South Carolina","Nonmetal min. prods.","Truck","1.1075","0.95209577","2.2238","2.2072"
"Illinois","South Carolina","Machinery","Truck","23.7732","18.8055499","235.6994","236.4506"
"Illinois","South Dakota","Wood prods.","Truck","2.2251","1.52568064","5.5601","5.5749"
"Illinois","South Dakota","Nonmetal min. prods.","Truck","3.3852","2.23377525","2.2813","2.2644"
"Illinois","South Dakota","Machinery","Truck","7.9008","5.26959714","56.3835","56.5632"
"Illinois","Tennessee","Wood prods.","Truck","1.3417","0.67585756","6.4628","6.4802"
"Illinois","Tennessee","Nonmetal min. prods.","Truck","69.8315","32.94166371","30.7421","30.5145"
"Illinois","Tennessee","Machinery","Truck","41.1794","21.42828471","308.6375","309.6209"
"Illinois","Texas","Wood prods.","Truck","10.3815","8.60720218","11.7679","11.7994"
"Illinois","Texas","Nonmetal min. prods.","Truck","49.1837","50.15277166","54.1248","53.7242"
"Illinois","Texas","Machinery","Truck","150.0185","159.27599138","1671.5953","1676.9216"
"Illinois","Utah","Wood prods.","Truck","1.1828","1.60024218","3.8627","3.873"
"Illinois","Utah","Nonmetal min. prods.","Truck","0.0457","0.063928","0.0952","0.0945"
"Illinois","Utah","Machinery","Truck","5.1662","7.21364105","52.4318","52.5988"
"Illinois","Vermont","Wood prods.","Truck","0.0002","0.00024641","0.0001","0.0001"
"Illinois","Vermont","Nonmetal min. prods.","Truck","0.0008","0.00081754","0.0001","0.0001"
"Illinois","Vermont","Machinery","Truck","0.0005","0.0004786","0.0037","0.0037"
"Illinois","Virginia","Wood prods.","Truck","2.3576","1.90741086","7.7233","7.7439"
"Illinois","Virginia","Nonmetal min. prods.","Truck","17.4207","14.39245665","12.9919","12.8958"
"Illinois","Virginia","Machinery","Truck","18.0616","13.63911617","202.2098","202.8544"
"Illinois","Washington","Wood prods.","Truck","0.945","1.88176534","1.9603","1.9656"
"Illinois","Washington","Nonmetal min. prods.","Truck","9.4182","19.37433815","17.1871","17.0599"
"Illinois","Washington","Machinery","Truck","35.6125","73.61264948","335.3077","336.3761"
"Illinois","West Virginia","Wood prods.","Truck","1.1376","0.62233919","2.2637","2.2697"
"Illinois","West Virginia","Nonmetal min. prods.","Truck","66.9922","36.64456423","5.4519","5.4116"
"Illinois","West Virginia","Machinery","Truck","4.8477","2.63595013","153.7771","154.2671"
"Illinois","Wisconsin","Wood prods.","Truck","345.3157","67.73098217","234.7864","235.4126"
"Illinois","Wisconsin","Nonmetal min. prods.","Truck","1461.4587","315.17817225","221.7945","220.1522"
"Illinois","Wisconsin","Machinery","Truck","133.5925","30.705625","1064.9832","1068.3768"
"Illinois","Wyoming","Wood prods.","Truck","0.0001","0.0001332","0.0001","0.0001"
"Illinois","Wyoming","Nonmetal min. prods.","Truck","2.2474","2.58071003","0.4631","0.4596"
"Illinois","Wyoming","Machinery","Truck","0.6846","0.79001103","4.4397","4.4538"
"Indiana","Alabama","Wood prods.","Truck","7.1725","4.03195005","12.0187","12.0507"
"Indiana","Alabama","Nonmetal min. prods.","Truck","398.8635","249.24555671","115.7473","114.8902"
"Indiana","Alabama","Machinery","Truck","41.1121","21.83374482","295.3571","296.2983"
"Indiana","Alaska","Wood prods.","Truck","1.0947","4.11772709","3.2999","3.3087"
"Indiana","Alaska","Nonmetal min. prods.","Truck","4.2569","16.0141739","9.994","9.92"
"Indiana","Alaska","Machinery","Truck","0.0043","0.01542431","1.9541","1.9603"
"Indiana","Arizona","Wood prods.","Truck","3.0873","5.54447185","14.0485","14.0859"
"Indiana","Arizona","Nonmetal min. prods.","Truck","5.0674","9.10743626","3.3775","3.3525"
"Indiana","Arizona","Machinery","Truck","3.9851","7.06366809","73.1174","73.3502"
"Indiana","Arkansas","Wood prods.","Truck","6.078","3.76734784","10.3218","10.3493"
"Indiana","Arkansas","Nonmetal min. prods.","Truck","61.7138","38.28188383","24.8755","24.6913"
"Indiana","Arkansas","Machinery","Truck","9.4583","5.69802665","89.6004","89.8859"
"Indiana","California","Wood prods.","Truck","420.2539","881.30795743","114.5635","114.869"
"Indiana","California","Nonmetal min. prods.","Truck","44.6312","99.04735304","59.5528","59.1119"
"Indiana","California","Machinery","Truck","31.5897","67.38421888","379.7771","380.9874"
"Indiana","Colorado","Wood prods.","Truck","44.4652","49.22844826","47.8621","47.9897"
"Indiana","Colorado","Nonmetal min. prods.","Truck","9.0082","10.38890351","10.0557","9.9812"
"Indiana","Colorado","Machinery","Truck","14.9601","16.60760113","47.7033","47.8553"
"Indiana","Connecticut","Wood prods.","Truck","3.6488","3.04509222","15.2178","15.2584"
"Indiana","Connecticut","Nonmetal min. prods.","Truck","26.7562","22.41603007","21.3854","21.227"
"Indiana","Connecticut","Machinery","Truck","1.5612","1.29152838","16.6189","16.6717"
"Indiana","Delaware","Wood prods.","Truck","7.9542","5.37841831","10.3842","10.4118"
"Indiana","Delaware","Nonmetal min. prods.","Truck","2.4879","1.698085","4.7513","4.7161"
"Indiana","Delaware","Machinery","Truck","0.24","0.16381907","1.1292","1.1328"
"Indiana","Washington DC","Wood prods.","Truck","1.1222","0.74462159","2.2587","2.2648"
"Indiana","Washington DC","Nonmetal min. prods.","Truck","0.0019","0.0011698","0.0002","0.0002"
"Indiana","Washington DC","Machinery","Truck","0.0007","0.0004061","0.0055","0.0055"
"Indiana","Florida","Wood prods.","Truck","4.8324","5.31706298","26.2489","26.3187"
"Indiana","Florida","Nonmetal min. prods.","Truck","190.8969","190.21955096","96.3509","95.6376"
"Indiana","Florida","Machinery","Truck","23.6612","25.15397369","214.4676","215.1511"
"Indiana","Georgia","Wood prods.","Truck","34.4006","22.73761386","29.8916","29.9712"
"Indiana","Georgia","Nonmetal min. prods.","Truck","95.2607","60.91753241","42.8029","42.4861"
"Indiana","Georgia","Machinery","Truck","74.8453","47.53761711","827.6053","830.2425"
"Indiana","Idaho","Wood prods.","Truck","0","0","0","0"
"Indiana","Idaho","Nonmetal min. prods.","Truck","0.8416","1.51621555","1.1298","1.1214"
"Indiana","Idaho","Machinery","Truck","2.0397","3.70233164","36.0135","36.1283"
"Indiana","Illinois","Wood prods.","Truck","349.7653","56.34024002","445.8675","447.0564"
"Indiana","Illinois","Nonmetal min. prods.","Truck","1338.1096","180.41358971","409.3802","406.3488"
"Indiana","Illinois","Machinery","Truck","102.771","16.97095277","909.5436","912.442"
"Indiana","Indiana","Wood prods.","Truck","4035.316","368.93858404","2386.2174","2392.5799"
"Indiana","Indiana","Nonmetal min. prods.","Truck","22545.1634","1739.36948455","2938.2983","2916.5402"
"Indiana","Indiana","Machinery","Truck","2061.3255","135.57815122","16334.9933","16387.0442"
"Indiana","Iowa","Wood prods.","Truck","19.5485","8.92054745","68.7917","68.9751"
"Indiana","Iowa","Nonmetal min. prods.","Truck","195.0183","71.99128475","70.96","70.4344"
"Indiana","Iowa","Machinery","Truck","11.3274","4.9818046","54.756","54.9304"
"Indiana","Kansas","Wood prods.","Truck","2.5947","1.69077","3.8567","3.8669"
"Indiana","Kansas","Nonmetal min. prods.","Truck","226.8478","152.59822806","61.4619","61.0069"
"Indiana","Kansas","Machinery","Truck","4.911","3.17891216","55.4893","55.6661"
"Indiana","Kentucky","Wood prods.","Truck","72.5791","15.40975832","99.2518","99.5163"
"Indiana","Kentucky","Nonmetal min. prods.","Truck","2165.2439","441.15400175","505.9665","502.2197"
"Indiana","Kentucky","Machinery","Truck","185.834","35.53544263","1058.1161","1061.4878"
"Indiana","Louisiana","Wood prods.","Truck","4.1541","3.61561094","11.7065","11.7378"
"Indiana","Louisiana","Nonmetal min. prods.","Truck","7.9209","6.74950758","15.817","15.6998"
"Indiana","Louisiana","Machinery","Truck","6.9066","5.93890281","92.7637","93.0595"
"Indiana","Maine","Wood prods.","Truck","3.5887","3.94920733","5.9386","5.9544"
"Indiana","Maine","Nonmetal min. prods.","Truck","1.1072","1.2178435","3.374","3.349"
"Indiana","Maine","Machinery","Truck","2.9142","3.20697655","79.7688","80.023"
"Indiana","Maryland","Wood prods.","Truck","11.7504","7.23475471","49.1658","49.2967"
"Indiana","Maryland","Nonmetal min. prods.","Truck","54.8659","33.73468691","56.6005","56.1815"
"Indiana","Maryland","Machinery","Truck","7.5541","4.5766969","47.7487","47.9008"
"Indiana","Massachusetts","Wood prods.","Truck","39.91","37.59190792","52.8117","52.9526"
"Indiana","Massachusetts","Nonmetal min. prods.","Truck","28.7885","26.96903403","47.9172","47.5623"
"Indiana","Massachusetts","Machinery","Truck","13.4871","12.49126156","85.1934","85.4648"
"Indiana","Michigan","Wood prods.","Truck","126.7765","36.12671404","200.4571","200.9916"
"Indiana","Michigan","Nonmetal min. prods.","Truck","531.1785","140.24451464","282.5228","280.4308"
"Indiana","Michigan","Machinery","Truck","112.1736","32.62520808","912.4677","915.3753"
"Indiana","Minnesota","Wood prods.","Truck","13.0498","6.87875869","43.0624","43.1773"
"Indiana","Minnesota","Nonmetal min. prods.","Truck","212.4452","123.5042356","122.3425","121.4366"
"Indiana","Minnesota","Machinery","Truck","22.571","13.6455113","264.9502","265.7944"
"Indiana","Mississippi","Wood prods.","Truck","8.1254","5.5317804","23.1953","23.2572"
"Indiana","Mississippi","Nonmetal min. prods.","Truck","24.0674","15.70718423","17.0977","16.9711"
"Indiana","Mississippi","Machinery","Truck","5.2939","3.52244618","80.7072","80.9643"
"Indiana","Missouri","Wood prods.","Truck","54.174","24.82013663","49.7389","49.8715"
"Indiana","Missouri","Nonmetal min. prods.","Truck","322.9217","138.67051761","116.5079","115.645"
"Indiana","Missouri","Machinery","Truck","52.7705","24.0060511","381.0088","382.2229"
"Indiana","Montana","Wood prods.","Truck","0.8279","1.33586819","1.0998","1.1027"
"Indiana","Montana","Nonmetal min. prods.","Truck","0.0002","0.00039291","0","0"
"Indiana","Montana","Machinery","Truck","2.4525","3.96217191","35.8299","35.944"
"Indiana","Nebraska","Wood prods.","Truck","3.7643","2.53690651","13.3481","13.3837"
"Indiana","Nebraska","Nonmetal min. prods.","Truck","12.8948","8.12749712","24.9263","24.7418"
"Indiana","Nebraska","Machinery","Truck","5.4765","3.69044768","25.3231","25.4039"
"Indiana","Nevada","Wood prods.","Truck","0.5473","1.01836631","0.9027","0.9051"
"Indiana","Nevada","Nonmetal min. prods.","Truck","0.1126","0.22862881","0.8328","0.8266"
"Indiana","Nevada","Machinery","Truck","3.6482","6.80916947","66.793","67.006"
"Indiana","New Hampshire","Wood prods.","Truck","5.847","5.45691079","13.2163","13.2516"
"Indiana","New Hampshire","Nonmetal min. prods.","Truck","7.4163","6.99181682","5.313","5.2737"
"Indiana","New Hampshire","Machinery","Truck","3.7636","3.52807681","22.5699","22.6417"
"Indiana","New Jersey","Wood prods.","Truck","20.7786","15.24589673","40.4852","40.5932"
"Indiana","New Jersey","Nonmetal min. prods.","Truck","16.4443","11.93417759","23.1518","22.9804"
"Indiana","New Jersey","Machinery","Truck","9.3085","6.50008659","98.9243","99.2395"
"Indiana","New Mexico","Wood prods.","Truck","0.8757","1.2003453","1.0399","1.0426"
"Indiana","New Mexico","Nonmetal min. prods.","Truck","0.3417","0.4667762","0.46","0.4566"
"Indiana","New Mexico","Machinery","Truck","3.0395","4.07656239","62.7885","62.9886"
"Indiana","New York","Wood prods.","Truck","24.2532","17.06151042","58.5459","58.7018"
"Indiana","New York","Nonmetal min. prods.","Truck","196.7864","125.27995643","124.5697","123.6471"
"Indiana","New York","Machinery","Truck","107.6921","71.48100395","728.4377","730.7589"
"Indiana","North Carolina","Wood prods.","Truck","21.0299","13.63030544","65.8703","66.0458"
"Indiana","North Carolina","Nonmetal min. prods.","Truck","389.716","246.75420963","138.1041","137.0817"
"Indiana","North Carolina","Machinery","Truck","27.1748","16.78307857","268.6267","269.4826"
"Indiana","North Dakota","Wood prods.","Truck","1.1233","0.92064422","4.2675","4.2789"
"Indiana","North Dakota","Nonmetal min. prods.","Truck","14.4598","13.90021366","13.2998","13.2013"
"Indiana","North Dakota","Machinery","Truck","4.0419","3.88506799","44.501","44.6428"
"Indiana","Ohio","Wood prods.","Truck","129.5865","29.95440036","217.7223","218.303"
"Indiana","Ohio","Nonmetal min. prods.","Truck","2006.063","418.13728737","678.3906","673.3671"
"Indiana","Ohio","Machinery","Truck","170.916","37.67524617","1224.2226","1228.1234"
"Indiana","Oklahoma","Wood prods.","Truck","2.7909","2.20361261","10.9533","10.9825"
"Indiana","Oklahoma","Nonmetal min. prods.","Truck","16.9076","12.13063827","16.8246","16.7"
"Indiana","Oklahoma","Machinery","Truck","10.9777","8.30784535","118.3045","118.6816"
"Indiana","Oregon","Wood prods.","Truck","46.4514","105.16325459","45.2578","45.3785"
"Indiana","Oregon","Nonmetal min. prods.","Truck","4.513","10.27042265","18.719","18.5803"
"Indiana","Oregon","Machinery","Truck","8.709","19.76863732","57.634","57.8177"
"Indiana","Pennsylvania","Wood prods.","Truck","109.4591","61.41096442","230.1291","230.7429"
"Indiana","Pennsylvania","Nonmetal min. prods.","Truck","85.7503","43.22485496","71.8735","71.3413"
"Indiana","Pennsylvania","Machinery","Truck","51.4222","29.2381954","342.4149","343.5063"
"Indiana","Rhode Island","Wood prods.","Truck","3.3509","3.0691957","12.6493","12.6831"
"Indiana","Rhode Island","Nonmetal min. prods.","Truck","2.25","2.0313455","4.5591","4.5254"
"Indiana","Rhode Island","Machinery","Truck","0.0254","0.0229912","2.5845","2.5927"
"Indiana","South Carolina","Wood prods.","Truck","1.6418","1.36352831","5.163","5.1769"
"Indiana","South Carolina","Nonmetal min. prods.","Truck","145.2235","92.69121687","61.9601","61.5012"
"Indiana","South Carolina","Machinery","Truck","15.8206","9.47726536","157.5833","158.0854"
"Indiana","South Dakota","Wood prods.","Truck","0.3186","0.27493859","1.9584","1.9636"
"Indiana","South Dakota","Nonmetal min. prods.","Truck","0.2081","0.18424949","1.1271","1.1187"
"Indiana","South Dakota","Machinery","Truck","0.442","0.37391942","6.4794","6.5001"
"Indiana","Tennessee","Wood prods.","Truck","11.6859","5.10520267","50.947","51.0827"
"Indiana","Tennessee","Nonmetal min. prods.","Truck","1021.3474","379.51940784","302.4844","300.2447"
"Indiana","Tennessee","Machinery","Truck","93.1038","36.54113522","322.1285","323.1549"
"Indiana","Texas","Wood prods.","Truck","8.8607","10.26416552","25.682","25.7507"
"Indiana","Texas","Nonmetal min. prods.","Truck","84.0433","88.04462843","91.55","90.8721"
"Indiana","Texas","Machinery","Truck","93.6168","97.04612009","977.8156","980.9315"
"Indiana","Utah","Wood prods.","Truck","0.3005","0.4339295","1.9208","1.926"
"Indiana","Utah","Nonmetal min. prods.","Truck","11.1854","17.17920063","49.4832","49.1167"
"Indiana","Utah","Machinery","Truck","2.5234","3.90658972","30.8732","30.9716"
"Indiana","Vermont","Wood prods.","Truck","1.066","0.93796097","4.5521","4.5642"
"Indiana","Vermont","Nonmetal min. prods.","Truck","1.8866","1.66001421","0.9778","0.9706"
"Indiana","Vermont","Machinery","Truck","1.3967","1.23475792","12.6052","12.6453"
"Indiana","Virginia","Wood prods.","Truck","15.4432","8.99633428","54.4687","54.6139"
"Indiana","Virginia","Nonmetal min. prods.","Truck","33.6666","21.71919458","18.2747","18.1393"
"Indiana","Virginia","Machinery","Truck","11.096","6.37431504","68.4843","68.7026"
"Indiana","Washington","Wood prods.","Truck","2.0342","4.4886421","8.3559","8.3782"
"Indiana","Washington","Nonmetal min. prods.","Truck","0.17","0.38342134","0.9951","0.9877"
"Indiana","Washington","Machinery","Truck","10.2361","23.19505386","56.6929","56.8735"
"Indiana","West Virginia","Wood prods.","Truck","1.3331","0.47416986","7.2024","7.2216"
"Indiana","West Virginia","Nonmetal min. prods.","Truck","115.7405","44.38301415","19.402","19.2584"
"Indiana","West Virginia","Machinery","Truck","20.771","7.63639787","178.4444","179.0129"
"Indiana","Wisconsin","Wood prods.","Truck","31.1721","9.73827185","87.3146","87.5473"
"Indiana","Wisconsin","Nonmetal min. prods.","Truck","164.1581","46.75419363","87.1563","86.5108"
"Indiana","Wisconsin","Machinery","Truck","21.3358","7.89967849","265.8034","266.6503"
"Indiana","Wyoming","Wood prods.","Truck","0","0","0","0"
"Indiana","Wyoming","Nonmetal min. prods.","Truck","0","4.297E-05","0","0"
"Indiana","Wyoming","Machinery","Truck","0.4325","0.57228021","9.9191","9.9507"
"Iowa","Alabama","Wood prods.","Truck","7.5204","6.3793472","58.4553","58.6112"
"Iowa","Alabama","Nonmetal min. prods.","Truck","0.6655","0.57404734","0.5032","0.4995"
"Iowa","Alabama","Machinery","Truck","30.829","26.2363321","201.1545","201.7956"
"Iowa","Alaska","Nonmetal min. prods.","Truck","0","0","0","0"
"Iowa","Alaska","Machinery","Truck","4.5053","15.23654724","2.2773","2.2845"
"Iowa","Arizona","Wood prods.","Truck","3.7022","5.87001208","53.9083","54.0522"
"Iowa","Arizona","Nonmetal min. prods.","Truck","0.0015","0.00248993","0.0002","0.0002"
"Iowa","Arizona","Machinery","Truck","72.5464","115.72566593","111.5143","111.8696"
"Iowa","Arkansas","Wood prods.","Truck","5.8001","3.43876388","11.5914","11.6223"
"Iowa","Arkansas","Nonmetal min. prods.","Truck","32.6184","19.33893516","7.9935","7.9343"
"Iowa","Arkansas","Machinery","Truck","10.7162","6.35343698","87.6445","87.9237"
"Iowa","California","Wood prods.","Truck","4.6112","8.23615634","65.2412","65.4151"
"Iowa","California","Nonmetal min. prods.","Truck","7.8146","14.16095927","7.1621","7.1091"
"Iowa","California","Machinery","Truck","90.6807","163.57422504","591.7322","593.6177"
"Iowa","Colorado","Wood prods.","Truck","22.7248","17.97733603","133.7588","134.1155"
"Iowa","Colorado","Nonmetal min. prods.","Truck","16.6864","12.86586847","5.3752","5.3354"
"Iowa","Colorado","Machinery","Truck","71.6598","56.79848389","317.929","318.942"
"Iowa","Connecticut","Wood prods.","Truck","6.9412","8.53692709","21.2255","21.282"
"Iowa","Connecticut","Nonmetal min. prods.","Truck","0.0016","0.00176511","0.0002","0.0002"
"Iowa","Connecticut","Machinery","Truck","6.2777","7.43536945","18.1955","18.2535"
"Iowa","Delaware","Wood prods.","Truck","0.0328","0.03537731","0.0178","0.0179"
"Iowa","Delaware","Nonmetal min. prods.","Truck","0.0008","0.00084808","0.0001","0.0001"
"Iowa","Delaware","Machinery","Truck","0.8175","0.88140372","15.1057","15.1538"
"Iowa","Washington DC","Wood prods.","Truck","6.6756","6.82804852","59.6183","59.7773"
"Iowa","Washington DC","Nonmetal min. prods.","Truck","0.0004","0.00045973","0.0001","0.0001"
"Iowa","Washington DC","Machinery","Truck","0.0002","0.00022986","0.0016","0.0016"
"Iowa","Florida","Wood prods.","Truck","14.5091","19.58938402","89.3064","89.5445"
"Iowa","Florida","Nonmetal min. prods.","Truck","0.3323","0.4310835","0.5748","0.5705"
"Iowa","Florida","Machinery","Truck","387.2624","551.9826293","366.749","367.9177"
"Iowa","Georgia","Wood prods.","Truck","5.5873","5.18200163","11.1744","11.2042"
"Iowa","Georgia","Nonmetal min. prods.","Truck","19.8841","18.44210315","2.8947","2.8733"
"Iowa","Georgia","Machinery","Truck","133.9677","132.65962005","535.3818","537.0878"
"Iowa","Idaho","Wood prods.","Truck","1.3079","1.80198273","24.0092","24.0733"
"Iowa","Idaho","Nonmetal min. prods.","Truck","2.2466","3.09523035","1.1381","1.1297"
"Iowa","Idaho","Machinery","Truck","11.0384","15.20786956","68.4721","68.6903"
"Iowa","Illinois","Wood prods.","Truck","175.9433","54.82864063","227.7337","228.3409"
"Iowa","Illinois","Nonmetal min. prods.","Truck","1760.3705","549.07133794","196.3576","194.9036"
"Iowa","Illinois","Machinery","Truck","418.7387","130.81835279","1519.1006","1523.9412"
"Iowa","Indiana","Wood prods.","Truck","16.3886","7.07621589","53.5218","53.6645"
"Iowa","Indiana","Nonmetal min. prods.","Truck","84.8631","38.75902402","31.3394","31.1073"
"Iowa","Indiana","Machinery","Truck","107.0439","49.83964067","689.5373","691.7344"
"Iowa","Iowa","Wood prods.","Truck","1005.5991","98.2401133","1470.7439","1474.6655"
"Iowa","Iowa","Nonmetal min. prods.","Truck","17760.4374","1735.07255732","1485.9003","1474.8972"
"Iowa","Iowa","Machinery","Truck","1470.1035","143.61899826","10221.8561","10254.4276"
"Iowa","Kansas","Wood prods.","Truck","13.4354","4.66399372","39.9195","40.026"
"Iowa","Kansas","Nonmetal min. prods.","Truck","109.4495","38.9170367","27.0853","26.8847"
"Iowa","Kansas","Machinery","Truck","80.3439","35.4480184","313.0611","314.0587"
"Iowa","Kentucky","Wood prods.","Truck","3.1069","1.95494543","12.7938","12.8279"
"Iowa","Kentucky","Nonmetal min. prods.","Truck","13.5389","8.65201963","2.6447","2.6252"
"Iowa","Kentucky","Machinery","Truck","148.576","95.48779154","188.7361","189.3375"
"Iowa","Louisiana","Wood prods.","Truck","4.4701","4.22016803","12.391","12.4241"
"Iowa","Louisiana","Nonmetal min. prods.","Truck","3.5695","3.42568348","1.5711","1.5595"
"Iowa","Louisiana","Machinery","Truck","87.0062","84.51770059","54.3746","54.5479"
"Iowa","Maine","Wood prods.","Truck","1.0203","1.48619693","7.8613","7.8823"
"Iowa","Maine","Nonmetal min. prods.","Truck","0.0003","0.00036561","0","0"
"Iowa","Maine","Machinery","Truck","6.8036","9.91029752","54.1182","54.2906"
"Iowa","Maryland","Wood prods.","Truck","4.8103","4.86734772","39.2751","39.3799"
"Iowa","Maryland","Nonmetal min. prods.","Truck","3.359","3.35867141","0.9131","0.9064"
"Iowa","Maryland","Machinery","Truck","178.1117","182.2036974","73.9525","74.1881"
"Iowa","Massachusetts","Wood prods.","Truck","6.4804","8.49607115","63.3276","63.4964"
"Iowa","Massachusetts","Nonmetal min. prods.","Truck","0.6618","0.86771565","0.4364","0.4332"
"Iowa","Massachusetts","Machinery","Truck","10.9915","14.23279781","48.7408","48.8962"
"Iowa","Michigan","Wood prods.","Truck","10.2972","5.91117648","63.3013","63.4701"
"Iowa","Michigan","Nonmetal min. prods.","Truck","32.0531","16.9448644","15.2799","15.1668"
"Iowa","Michigan","Machinery","Truck","39.5095","23.44818376","130.4461","130.8618"
"Iowa","Minnesota","Wood prods.","Truck","73.6743","20.2925887","150.9213","151.3238"
"Iowa","Minnesota","Nonmetal min. prods.","Truck","1509.7666","418.5610329","117.3215","116.4527"
"Iowa","Minnesota","Machinery","Truck","233.5806","68.49423571","645.7864","647.8442"
"Iowa","Mississippi","Wood prods.","Truck","2.318","1.9148259","12.6978","12.7317"
"Iowa","Mississippi","Nonmetal min. prods.","Truck","0.0063","0.00519804","0.001","0.001"
"Iowa","Mississippi","Machinery","Truck","44.9248","37.11152008","75.3081","75.548"
"Iowa","Missouri","Wood prods.","Truck","8.1828","2.85844931","23.028","23.0893"
"Iowa","Missouri","Nonmetal min. prods.","Truck","208.2732","73.86511775","57.1831","56.7597"
"Iowa","Missouri","Machinery","Truck","67.4333","21.62900507","237.8814","238.6394"
"Iowa","Montana","Wood prods.","Truck","2.5346","3.04580233","9.6906","9.7165"
"Iowa","Montana","Nonmetal min. prods.","Truck","0.0009","0.00108022","0.0001","0.0001"
"Iowa","Montana","Machinery","Truck","15.8675","19.06786156","21.677","21.7461"
"Iowa","Nebraska","Wood prods.","Truck","79.9924","21.49511894","62.7196","62.8869"
"Iowa","Nebraska","Nonmetal min. prods.","Truck","544.1196","146.2128327","135.6888","134.6841"
"Iowa","Nebraska","Machinery","Truck","119.9859","32.24196579","381.0356","382.2497"
"Iowa","Nevada","Wood prods.","Truck","2.1067","3.4499424","21.4739","21.5311"
"Iowa","Nevada","Nonmetal min. prods.","Truck","2.2365","3.65894555","0.9912","0.9839"
"Iowa","Nevada","Machinery","Truck","2.0638","3.0865839","13.5375","13.5807"
"Iowa","New Hampshire","Wood prods.","Truck","2.186","2.81896879","8.9037","8.9275"
"Iowa","New Hampshire","Nonmetal min. prods.","Truck","0.0658","0.08481978","0.3673","0.3645"
"Iowa","New Hampshire","Machinery","Truck","43.1312","55.62038873","151.2207","151.7026"
"Iowa","New Jersey","Wood prods.","Truck","6.7234","7.45271912","54.0852","54.2294"
"Iowa","New Jersey","Nonmetal min. prods.","Truck","2.811","3.10148734","2.5794","2.5602"
"Iowa","New Jersey","Machinery","Truck","14.2008","15.68240028","147.6666","148.137"
"Iowa","New Mexico","Wood prods.","Truck","7.2363","8.29079724","39.5958","39.7014"
"Iowa","New Mexico","Nonmetal min. prods.","Truck","0.0012","0.00139321","0.0002","0.0002"
"Iowa","New Mexico","Machinery","Truck","45.1298","51.7063445","104.7699","105.1037"
"Iowa","New York","Wood prods.","Truck","5.4163","5.65460765","37.1072","37.2061"
"Iowa","New York","Nonmetal min. prods.","Truck","7.0473","7.94070716","2.1667","2.1506"
"Iowa","New York","Machinery","Truck","125.0141","128.15847595","274.9245","275.8007"
"Iowa","North Carolina","Wood prods.","Truck","10.1839","10.61075152","102.2998","102.5726"
"Iowa","North Carolina","Nonmetal min. prods.","Truck","3.9037","3.97761404","1.7188","1.706"
"Iowa","North Carolina","Machinery","Truck","77.5631","82.92357775","509.0595","510.6815"
"Iowa","North Dakota","Wood prods.","Truck","2.2341","1.33654047","4.4226","4.4344"
"Iowa","North Dakota","Nonmetal min. prods.","Truck","31.3485","18.75371362","6.5103","6.4621"
"Iowa","North Dakota","Machinery","Truck","6.7427","4.03368625","42.9887","43.1257"
"Iowa","Ohio","Wood prods.","Truck","8.2644","5.34033426","51.7694","51.9074"
"Iowa","Ohio","Nonmetal min. prods.","Truck","54.9324","34.23164579","17.7305","17.5992"
"Iowa","Ohio","Machinery","Truck","120.5029","73.41117044","382.0551","383.2725"
"Iowa","Oklahoma","Wood prods.","Truck","2.3315","1.43988494","19.2746","19.326"
"Iowa","Oklahoma","Nonmetal min. prods.","Truck","10.7589","6.06151475","5.0455","5.0081"
"Iowa","Oklahoma","Machinery","Truck","127.743","75.14239368","261.2718","262.1043"
"Iowa","Oregon","Wood prods.","Truck","2.1256","3.94471386","23.6045","23.6675"
"Iowa","Oregon","Nonmetal min. prods.","Truck","0.1519","0.28587789","0.0108","0.0108"
"Iowa","Oregon","Machinery","Truck","54.3413","102.28336453","58.6301","58.817"
"Iowa","Pennsylvania","Wood prods.","Truck","4.1744","3.99091724","59.9491","60.1089"
"Iowa","Pennsylvania","Nonmetal min. prods.","Truck","3.726","3.59618067","2.0185","2.0035"
"Iowa","Pennsylvania","Machinery","Truck","69.1633","66.29925837","396.9873","398.2522"
"Iowa","Rhode Island","Wood prods.","Truck","0.0001","0.00014575","0.0001","0.0001"
"Iowa","Rhode Island","Nonmetal min. prods.","Truck","0.3771","0.48211245","0.0018","0.0017"
"Iowa","Rhode Island","Machinery","Truck","0.0002","0.00028732","0.0014","0.0014"
"Iowa","South Carolina","Wood prods.","Truck","4.4504","5.07221266","47.0003","47.1257"
"Iowa","South Carolina","Nonmetal min. prods.","Truck","2.2623","2.54030194","4.5849","4.551"
"Iowa","South Carolina","Machinery","Truck","59.992","67.43242031","52.8358","53.0042"
"Iowa","South Dakota","Wood prods.","Truck","60.378","24.94205675","50.0078","50.1412"
"Iowa","South Dakota","Nonmetal min. prods.","Truck","114.8186","47.43141802","39.6417","39.3481"
"Iowa","South Dakota","Machinery","Truck","58.5345","24.18053542","124.295","124.6911"
"Iowa","Tennessee","Wood prods.","Truck","6.4858","5.0137206","36.2192","36.3158"
"Iowa","Tennessee","Nonmetal min. prods.","Truck","21.3637","15.3563015","10.3957","10.3186"
"Iowa","Tennessee","Machinery","Truck","35.0839","27.11098129","213.2067","213.8861"
