"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 1997","Total Ton-Mile in 1997","Total M$ in 1997"
"Arkansas","Louisiana","Other ag prods.","Truck","95.1273","38.64896016","65.3150"
"Arkansas","Maine","Other ag prods.","Truck","0.0100","0.01641506","0.0077"
"Arkansas","Maryland","Other ag prods.","Truck","0.0140","0.01516163","0.0026"
"Arkansas","Minnesota","Other ag prods.","Truck","0.3020","0.25453431","0.0258"
"Arkansas","Mississippi","Other ag prods.","Truck","29.6251","9.24181936","14.1237"
"Arkansas","Missouri","Other ag prods.","Truck","155.8721","46.77302248","74.3560"
"Arkansas","Nebraska","Other ag prods.","Truck","0.0010","0.00062781","0.0142"
"Arkansas","New Jersey","Other ag prods.","Truck","0.0030","0.00368601","0.0257"
"Arkansas","New Mexico","Other ag prods.","Truck","0.0050","0.00448009","0.0129"
"Arkansas","North Carolina","Other ag prods.","Truck","1.8640","1.61157387","4.7150"
"Arkansas","Ohio","Other ag prods.","Truck","0.3470","0.26123257","1.1817"
"Arkansas","Oklahoma","Other ag prods.","Truck","24.8847","8.06366630","13.0347"
"Arkansas","Oregon","Other ag prods.","Truck","0.0060","0.01332970","0.1174"
"Arkansas","Pennsylvania","Other ag prods.","Truck","0.0060","0.00642647","0.1238"
"Arkansas","South Carolina","Other ag prods.","Truck","0.3160","0.24014209","0.3341"
"Arkansas","Tennessee","Other ag prods.","Truck","96.3316","33.34133764","42.7773"
"Arkansas","Texas","Other ag prods.","Truck","218.8615","105.62831701","25.3072"
"Arkansas","Utah","Other ag prods.","Truck","0.2020","0.29184402","0.0336"
"Arkansas","Vermont","Other ag prods.","Truck","0.0060","0.00861562","0.0258"
"Arkansas","Washington","Other ag prods.","Truck","6.0150","13.06316069","0.4412"
"Arkansas","West Virginia","Other ag prods.","Truck","0.0090","0.00741933","0.1019"
"California","Alabama","Other ag prods.","Truck","36.5499","79.02571173","32.8229"
"California","Alaska","Other ag prods.","Truck","0.3490","1.19347668","0.3509"
"California","Arizona","Other ag prods.","Truck","182.4226","87.51837370","161.2088"
"California","Arkansas","Other ag prods.","Truck","0.3680","0.63410219","8.3463"
"California","California","Other ag prods.","Truck","28893.2835","3274.68518944","19737.6027"
"California","Colorado","Other ag prods.","Truck","107.1979","117.58931502","159.9368"
"California","Connecticut","Other ag prods.","Truck","18.2870","53.15268109","0.3986"
"California","Delaware","Other ag prods.","Truck","16.5860","45.07034009","23.6316"
"California","Washington DC","Other ag prods.","Truck","0.2980","0.80924939","7.1207"
"California","Florida","Other ag prods.","Truck","28.1400","74.12054630","54.2279"
"California","Georgia","Other ag prods.","Truck","69.1930","159.66433962","113.0454"
"California","Idaho","Other ag prods.","Truck","125.7050","102.11083591","230.2934"
"California","Illinois","Other ag prods.","Truck","242.9110","503.03224717","372.5263"
"California","Indiana","Other ag prods.","Truck","41.6180","90.29358460","54.0860"
"California","Iowa","Other ag prods.","Truck","21.8300","40.37586752","72.3845"
"California","Kansas","Other ag prods.","Truck","14.5059","23.00640971","135.0487"
"California","Kentucky","Other ag prods.","Truck","5.7980","12.62288947","134.8103"
"California","Louisiana","Other ag prods.","Truck","0.0490","0.09431535","0.0554"
"California","Maine","Other ag prods.","Truck","1.0360","3.31778155","0.3793"
"California","Maryland","Other ag prods.","Truck","59.2580","161.98631750","95.1878"
"California","Massachusetts","Other ag prods.","Truck","112.1819","343.27208463","201.3473"
"California","Michigan","Other ag prods.","Truck","89.6470","205.73912799","294.5767"
"California","Minnesota","Other ag prods.","Truck","43.1100","84.60525736","62.4863"
"California","Mississippi","Other ag prods.","Truck","0.3030","0.59826974","3.0212"
"California","Missouri","Other ag prods.","Truck","64.7050","117.23545950","93.1044"
"California","Montana","Other ag prods.","Truck","50.8100","61.78833296","124.5507"
"California","Nebraska","Other ag prods.","Truck","4.8960","7.70549858","30.9445"
"California","Nevada","Other ag prods.","Truck","138.1658","45.49137998","133.7699"
"California","New Hampshire","Other ag prods.","Truck","0.3500","1.05646232","7.7825"
"California","New Jersey","Other ag prods.","Truck","122.4950","349.12124388","77.8347"
"California","New Mexico","Other ag prods.","Truck","17.6720","16.63257652","17.8316"
"California","New York","Other ag prods.","Truck","158.8328","449.02890418","249.8162"
"California","North Carolina","Other ag prods.","Truck","153.8460","397.90904257","137.9512"
"California","North Dakota","Other ag prods.","Truck","102.3840","178.33703436","51.2104"
"California","Ohio","Other ag prods.","Truck","0.2750","0.63461953","5.6492"
"California","Oklahoma","Other ag prods.","Truck","17.6580","25.02107221","15.4400"
"California","Oregon","Other ag prods.","Truck","297.9534","170.81288272","256.9015"
"California","Pennsylvania","Other ag prods.","Truck","126.4861","341.29446394","192.7790"
"California","South Carolina","Other ag prods.","Truck","13.2320","32.55188809","23.0471"
"California","South Dakota","Other ag prods.","Truck","0.3480","0.57376499","5.2154"
"California","Tennessee","Other ag prods.","Truck","107.8480","230.37729551","130.2551"
"California","Texas","Other ag prods.","Truck","400.8991","589.65193635","430.3208"
"California","Utah","Other ag prods.","Truck","205.5150","143.41832645","46.2660"
"California","Vermont","Other ag prods.","Truck","11.7190","35.46399282","7.7813"
"California","Virginia","Other ag prods.","Truck","19.4831","52.22688380","35.0455"
"California","Washington","Other ag prods.","Truck","163.6900","173.38833470","167.2303"
"California","Wisconsin","Other ag prods.","Truck","62.4210","131.80133947","83.4449"
"California","Wyoming","Other ag prods.","Truck","0.0700","0.07663462","0.0155"
"Colorado","Alabama","Other ag prods.","Truck","11.3870","15.35755062","1.3686"
"Colorado","Arizona","Other ag prods.","Truck","0.4726","0.37250288","0.8169"
"Colorado","Arkansas","Other ag prods.","Truck","0.3450","0.32905256","2.1621"
"Colorado","California","Other ag prods.","Truck","95.3470","105.18313462","66.5022"
"Colorado","Colorado","Other ag prods.","Truck","1792.3429","160.58495766","936.1004"
"Colorado","Florida","Other ag prods.","Truck","1.0150","1.94121657","1.9401"
"Colorado","Georgia","Other ag prods.","Truck","4.2710","6.33625941","0.9055"
"Colorado","Idaho","Other ag prods.","Truck","0.4120","0.33964816","0.0619"
"Colorado","Illinois","Other ag prods.","Truck","0.3420","0.33755799","3.3462"
"Colorado","Indiana","Other ag prods.","Truck","39.8800","44.35598219","1.4332"
"Colorado","Iowa","Other ag prods.","Truck","2.5530","2.00639664","1.7905"
"Colorado","Kansas","Other ag prods.","Truck","118.6555","64.08438680","53.6650"
"Colorado","Kentucky","Other ag prods.","Truck","25.5810","32.89262507","10.8244"
"Colorado","Louisiana","Other ag prods.","Truck","0.0190","0.02503449","0.1586"
"Colorado","Maryland","Other ag prods.","Truck","0.5639","0.95055742","0.3936"
"Colorado","Massachusetts","Other ag prods.","Truck","0.0040","0.00794147","0.0116"
"Colorado","Michigan","Other ag prods.","Truck","5.8560","7.19890295","0.2181"
"Colorado","Minnesota","Other ag prods.","Truck","18.1830","17.28214959","0.6283"
"Colorado","Mississippi","Other ag prods.","Truck","0.3570","0.44451246","2.0408"
"Colorado","Missouri","Other ag prods.","Truck","150.9559","112.00324083","4.7989"
"Colorado","Montana","Other ag prods.","Truck","1.5310","1.19995761","2.2678"
"Colorado","Nebraska","Other ag prods.","Truck","17.9474","9.90804203","8.1589"
"Colorado","New Jersey","Other ag prods.","Truck","0.0020","0.00359691","0.0413"
"Colorado","New Mexico","Other ag prods.","Truck","29.1275","12.65319385","11.2633"
"Colorado","New York","Other ag prods.","Truck","0.0600","0.10564040","0.0349"
"Colorado","North Carolina","Other ag prods.","Truck","10.9090","18.00286733","0.7045"
"Colorado","North Dakota","Other ag prods.","Truck","0.3960","0.35539981","0.0090"
"Colorado","Ohio","Other ag prods.","Truck","0.2870","0.37380133","0.0891"
"Colorado","Oklahoma","Other ag prods.","Truck","17.7350","12.41423623","9.0686"
"Colorado","Oregon","Other ag prods.","Truck","0.1470","0.18685713","0.4309"
"Colorado","Pennsylvania","Other ag prods.","Truck","0.2010","0.33056520","0.1187"
"Colorado","South Carolina","Other ag prods.","Truck","18.8720","29.61051260","0.7856"
"Colorado","South Dakota","Other ag prods.","Truck","0.3671","0.23911147","0.7710"
"Colorado","Tennessee","Other ag prods.","Truck","0.4980","0.60719070","2.0794"
"Colorado","Texas","Other ag prods.","Truck","69.1377","60.45306272","10.6755"
"Colorado","Utah","Other ag prods.","Truck","48.0763","24.91745261","1.8353"
"Colorado","Vermont","Other ag prods.","Truck","0.0540","0.10800178","0.0013"
"Colorado","Virginia","Other ag prods.","Truck","17.2520","28.05672230","0.4759"
"Colorado","Washington","Other ag prods.","Truck","0.2190","0.27712533","1.0127"
"Colorado","Wisconsin","Other ag prods.","Truck","2.9970","3.37163067","2.5942"
"Colorado","Wyoming","Other ag prods.","Truck","2.8622","1.01927382","9.0505"
"Connecticut","Alabama","Other ag prods.","Truck","0.1500","0.16544914","0.0052"
"Connecticut","California","Other ag prods.","Truck","0.6550","1.93007765","0.0775"
"Connecticut","Connecticut","Other ag prods.","Truck","1130.5948","36.81606080","526.9231"
"Connecticut","Delaware","Other ag prods.","Truck","2.8062","0.66713244","1.6600"
"Connecticut","Washington DC","Other ag prods.","Truck","0.0644","0.01932831","0.0477"
"Connecticut","Florida","Other ag prods.","Truck","0.6920","0.84443303","0.4142"
"Connecticut","Georgia","Other ag prods.","Truck","0.0320","0.03166233","0.1625"
"Connecticut","Illinois","Other ag prods.","Truck","3.6660","3.63197187","0.4683"
"Connecticut","Indiana","Other ag prods.","Truck","1.2240","1.02044308","0.7935"
"Connecticut","Iowa","Other ag prods.","Truck","9.5650","11.32125014","0.4516"
"Connecticut","Kansas","Other ag prods.","Truck","0.3020","0.42445647","0.4671"
"Connecticut","Kentucky","Other ag prods.","Truck","2.4280","2.07773418","1.2644"
"Connecticut","Maine","Other ag prods.","Truck","5.1683","1.42324051","2.5131"
"Connecticut","Maryland","Other ag prods.","Truck","1.9179","0.58028321","0.8980"
"Connecticut","Massachusetts","Other ag prods.","Truck","255.8767","26.59003584","320.3274"
"Connecticut","Michigan","Other ag prods.","Truck","0.2180","0.18228573","0.3018"
"Connecticut","Minnesota","Other ag prods.","Truck","0.0740","0.09883893","0.0104"
"Connecticut","Mississippi","Other ag prods.","Truck","0.0020","0.00256530","0.0271"
"Connecticut","Missouri","Other ag prods.","Truck","2.6610","3.23447263","0.4683"
"Connecticut","Nebraska","Other ag prods.","Truck","0.3660","0.51172975","0.4760"
"Connecticut","New Hampshire","Other ag prods.","Truck","2.0756","0.32546695","1.6325"
"Connecticut","New Jersey","Other ag prods.","Truck","71.6128","10.57677608","21.3645"
"Connecticut","New York","Other ag prods.","Truck","249.4491","48.48969793","74.6972"
"Connecticut","North Carolina","Other ag prods.","Truck","0.3520","0.23714326","7.7168"
"Connecticut","Ohio","Other ag prods.","Truck","23.4080","15.28085436","0.4466"
"Connecticut","Oklahoma","Other ag prods.","Truck","0.0480","0.07372163","0.3330"
"Connecticut","Pennsylvania","Other ag prods.","Truck","32.8189","7.92275522","14.0738"
"Connecticut","Rhode Island","Other ag prods.","Truck","27.2634","2.06896756","20.1468"
"Connecticut","South Carolina","Other ag prods.","Truck","0.1639","0.13684935","0.0890"
"Connecticut","Tennessee","Other ag prods.","Truck","0.4170","0.42753213","1.0758"
"Connecticut","Texas","Other ag prods.","Truck","0.0160","0.02870951","0.3845"
"Connecticut","Vermont","Other ag prods.","Truck","3.7924","0.85375894","0.8941"
"Connecticut","Virginia","Other ag prods.","Truck","9.6739","4.36448312","1.6135"
"Connecticut","West Virginia","Other ag prods.","Truck","0.4400","0.25828568","0.4503"
"Delaware","Connecticut","Other ag prods.","Truck","0.5500","0.12475478","0.3272"
"Delaware","Delaware","Other ag prods.","Truck","533.7717","17.76848899","148.5337"
"Delaware","Washington DC","Other ag prods.","Truck","0.5374","0.05560117","0.3757"
"Delaware","Kentucky","Other ag prods.","Truck","0.3550","0.23426588","0.4503"
"Delaware","Maryland","Other ag prods.","Truck","285.3266","29.49432113","66.1023"
"Delaware","Massachusetts","Other ag prods.","Truck","0.0395","0.01329550","0.0239"
"Delaware","New Jersey","Other ag prods.","Truck","34.8998","2.64732376","15.1568"
"Delaware","New York","Other ag prods.","Truck","5.0702","0.89443461","2.9390"
"Delaware","North Carolina","Other ag prods.","Truck","0.8097","0.35769232","0.6439"
"Delaware","Pennsylvania","Other ag prods.","Truck","90.0591","7.67710396","40.7678"
"Delaware","Rhode Island","Other ag prods.","Truck","0.0150","0.00481761","0.0085"
"Delaware","Virginia","Other ag prods.","Truck","8.8418","2.01351383","3.3749"
"Delaware","West Virginia","Other ag prods.","Truck","0.0525","0.02029082","0.0303"
"Washington DC","Connecticut","Other ag prods.","Truck","0.0029","0.00085888","0.0023"
"Washington DC","Delaware","Other ag prods.","Truck","0.0145","0.00150048","0.0099"
"Washington DC","Washington DC","Other ag prods.","Truck","4.3570","0.01873510","3.2054"
"Washington DC","Maryland","Other ag prods.","Truck","2.9287","0.06304563","1.8676"
"Washington DC","New Jersey","Other ag prods.","Truck","0.0441","0.00863388","0.0313"
"Washington DC","New York","Other ag prods.","Truck","0.0472","0.01146200","0.0357"
"Washington DC","North Carolina","Other ag prods.","Truck","0.0102","0.00304217","0.0066"
"Washington DC","Ohio","Other ag prods.","Truck","0.0003","0.00012248","0.0002"
"Washington DC","Pennsylvania","Other ag prods.","Truck","0.0873","0.01520575","0.0608"
"Washington DC","Virginia","Other ag prods.","Truck","1.1376","0.03864027","0.7998"
"Washington DC","West Virginia","Other ag prods.","Truck","0.0039","0.00117278","0.0026"
"Florida","Alabama","Other ag prods.","Truck","506.3085","253.78422374","219.7341"
"Florida","Alaska","Other ag prods.","Truck","0.2500","1.15855489","0.2993"
"Florida","Arizona","Other ag prods.","Truck","0.6640","1.40107694","0.4219"
"Florida","Arkansas","Other ag prods.","Truck","0.7900","0.77754854","18.6225"
"Florida","California","Other ag prods.","Truck","49.2049","126.65894634","1.3700"
"Florida","Colorado","Other ag prods.","Truck","0.9720","1.84815704","10.3562"
"Florida","Connecticut","Other ag prods.","Truck","1.2550","1.45022838","0.9829"
"Florida","Delaware","Other ag prods.","Truck","2.7950","2.50862174","0.2284"
"Florida","Washington DC","Other ag prods.","Truck","0.2920","0.26766408","2.5414"
"Florida","Florida","Other ag prods.","Truck","11606.6877","1195.98772669","5619.3222"
"Florida","Georgia","Other ag prods.","Truck","436.7257","148.51731786","226.1171"
"Florida","Idaho","Other ag prods.","Truck","0.2940","0.77921221","0.4425"
"Florida","Illinois","Other ag prods.","Truck","31.0110","34.99480778","46.3111"
"Florida","Indiana","Other ag prods.","Truck","3.8600","3.67066595","15.0611"
"Florida","Iowa","Other ag prods.","Truck","0.7530","0.98870376","0.9661"
"Florida","Kansas","Other ag prods.","Truck","0.3460","0.46026940","5.3561"
"Florida","Kentucky","Other ag prods.","Truck","28.5500","22.87396686","16.9494"
"Florida","Louisiana","Other ag prods.","Truck","6.1928","4.26234093","1.6639"
"Florida","Maine","Other ag prods.","Truck","6.4030","9.79388517","0.3715"
"Florida","Maryland","Other ag prods.","Truck","47.5570","43.31867383","47.2825"
"Florida","Massachusetts","Other ag prods.","Truck","120.2071","165.70057464","133.4700"
"Florida","Michigan","Other ag prods.","Truck","87.8870","113.26130715","78.2437"
"Florida","Minnesota","Other ag prods.","Truck","67.9960","109.88218332","24.2908"
"Florida","Mississippi","Other ag prods.","Truck","40.7363","25.54583224","19.2719"
"Florida","Missouri","Other ag prods.","Truck","37.8399","40.96256365","25.6038"
"Florida","Montana","Other ag prods.","Truck","3.3690","8.37896063","0.1083"
"Florida","Nebraska","Other ag prods.","Truck","1.5360","2.35213504","0.9261"
"Florida","Nevada","Other ag prods.","Truck","0.2910","0.75591991","0.4513"
"Florida","New Hampshire","Other ag prods.","Truck","0.8170","1.04496638","3.1695"
"Florida","New Jersey","Other ag prods.","Truck","84.3180","95.37115192","93.9390"
"Florida","New Mexico","Other ag prods.","Truck","0.2430","0.40732232","0.4154"
"Florida","New York","Other ag prods.","Truck","180.7660","220.33139544","222.0503"
"Florida","North Carolina","Other ag prods.","Truck","0.2609","0.15367382","5.6027"
"Florida","Ohio","Other ag prods.","Truck","2.2490","2.33310531","63.8473"
"Florida","Oklahoma","Other ag prods.","Truck","0.3910","0.49708291","0.4462"
"Florida","Oregon","Other ag prods.","Truck","1.2980","3.94632241","0.3226"
"Florida","Pennsylvania","Other ag prods.","Truck","43.2330","45.77043647","59.5261"
"Florida","Rhode Island","Other ag prods.","Truck","1.8890","2.50381012","5.6592"
"Florida","South Carolina","Other ag prods.","Truck","32.1842","14.99297676","47.3812"
"Florida","South Dakota","Other ag prods.","Truck","40.1000","67.48350609","0.7096"
"Florida","Tennessee","Other ag prods.","Truck","0.6470","0.46400862","15.2815"
"Florida","Texas","Other ag prods.","Truck","45.0909","45.64182042","72.3690"
"Florida","Utah","Other ag prods.","Truck","0.6440","1.55131929","0.4554"
"Florida","Vermont","Other ag prods.","Truck","4.2790","6.04623272","0.3199"
"Florida","Virginia","Other ag prods.","Truck","23.1320","17.88645856","17.1455"
"Florida","Washington","Other ag prods.","Truck","1.7300","5.24439839","2.9889"
"Florida","West Virginia","Other ag prods.","Truck","0.4030","0.28785580","0.4490"
"Florida","Wisconsin","Other ag prods.","Truck","0.2980","0.39935517","6.7273"
"Florida","Wyoming","Other ag prods.","Truck","0.7870","1.63039138","0.0129"
"Georgia","Alabama","Other ag prods.","Truck","172.4134","42.12716119","126.6076"
"Georgia","Arkansas","Other ag prods.","Truck","0.5990","0.38572799","14.0868"
"Georgia","California","Other ag prods.","Truck","13.6970","31.96469612","309.8374"
"Georgia","Colorado","Other ag prods.","Truck","2.1810","3.33197989","0.8012"
"Georgia","Connecticut","Other ag prods.","Truck","8.3260","8.34438057","0.4335"
"Georgia","Delaware","Other ag prods.","Truck","0.0210","0.01599485","0.4554"
"Georgia","Florida","Other ag prods.","Truck","363.9212","142.44680318","88.2071"
"Georgia","Georgia","Other ag prods.","Truck","4107.3028","363.55744802","3101.6151"
"Georgia","Idaho","Other ag prods.","Truck","2.5220","5.69631452","0.7392"
"Georgia","Illinois","Other ag prods.","Truck","20.8343","16.32484277","38.8060"
"Georgia","Indiana","Other ag prods.","Truck","31.1563","20.86083776","234.1310"
"Georgia","Iowa","Other ag prods.","Truck","42.7480","42.73159847","1.5803"
"Georgia","Kansas","Other ag prods.","Truck","5.8570","5.95504516","0.4645"
"Georgia","Kentucky","Other ag prods.","Truck","26.3655","12.14531062","25.5925"
"Georgia","Louisiana","Other ag prods.","Truck","2.3480","1.14562526","1.2810"
"Georgia","Maine","Other ag prods.","Truck","0.1230","0.15718650","0.0232"
"Georgia","Maryland","Other ag prods.","Truck","0.7520","0.50804867","0.8513"
"Georgia","Massachusetts","Other ag prods.","Truck","9.1780","10.12883084","2.2369"
"Georgia","Michigan","Other ag prods.","Truck","1.2870","1.13412148","2.1723"
"Georgia","Minnesota","Other ag prods.","Truck","27.2960","33.83590445","4.5485"
"Georgia","Mississippi","Other ag prods.","Truck","10.6422","4.61961970","4.2361"
"Georgia","Missouri","Other ag prods.","Truck","10.0110","7.73307868","44.6651"
"Georgia","Nebraska","Other ag prods.","Truck","0.9110","1.01341612","1.2422"
"Georgia","New Hampshire","Other ag prods.","Truck","0.0010","0.00114999","0.0129"
"Georgia","New Jersey","Other ag prods.","Truck","0.3510","0.30515515","7.7517"
"Georgia","New York","Other ag prods.","Truck","8.9001","8.57321222","8.2238"
"Georgia","North Carolina","Other ag prods.","Truck","289.8332","98.32336593","139.2792"
"Georgia","North Dakota","Other ag prods.","Truck","0.1000","0.15750254","0.1884"
"Georgia","Ohio","Other ag prods.","Truck","12.4060","8.32685446","18.5784"
"Georgia","Oklahoma","Other ag prods.","Truck","0.0160","0.01474025","0.2515"
"Georgia","Oregon","Other ag prods.","Truck","0.3340","0.90580528","0.9908"
"Georgia","Pennsylvania","Other ag prods.","Truck","35.1600","27.09921370","51.6853"
"Georgia","South Carolina","Other ag prods.","Truck","258.0015","57.43091618","215.6859"
"Georgia","South Dakota","Other ag prods.","Truck","0.0030","0.00409021","0.0516"
"Georgia","Tennessee","Other ag prods.","Truck","95.8224","30.38166526","66.7482"
"Georgia","Texas","Other ag prods.","Truck","4.2340","3.78115743","103.3252"
"Georgia","Utah","Other ag prods.","Truck","0.3651","0.71677117","0.0117"
"Georgia","Vermont","Other ag prods.","Truck","1.4470","1.67275057","0.0283"
"Georgia","Virginia","Other ag prods.","Truck","36.0875","18.60352033","43.6319"
"Georgia","West Virginia","Other ag prods.","Truck","0.3897","0.21783602","0.4830"
"Georgia","Wisconsin","Other ag prods.","Truck","1.1800","1.18941033","0.3870"
"Hawaii","Hawaii","Other ag prods.","Truck","898.5296","26.05000253","493.3842"
"Idaho","Alabama","Other ag prods.","Truck","5.7330","12.21709503","0.2167"
"Idaho","Arizona","Other ag prods.","Truck","19.4940","19.21909876","36.1562"
"Idaho","Arkansas","Other ag prods.","Truck","0.3380","0.61573954","0.4644"
"Idaho","California","Other ag prods.","Truck","153.2070","128.09707746","100.6226"
"Idaho","Colorado","Other ag prods.","Truck","18.0540","14.76747119","20.9341"
"Idaho","Connecticut","Other ag prods.","Truck","0.2830","0.73408626","0.4412"
"Idaho","Delaware","Other ag prods.","Truck","0.3500","0.83318201","0.4463"
"Idaho","Washington DC","Other ag prods.","Truck","0.0910","0.21383471","0.1342"
"Idaho","Florida","Other ag prods.","Truck","12.2010","32.09091670","13.5941"
"Idaho","Georgia","Other ag prods.","Truck","25.0590","55.34551934","12.9606"
"Idaho","Idaho","Other ag prods.","Truck","4055.3146","535.09348421","2097.5249"
"Idaho","Illinois","Other ag prods.","Truck","96.3270","155.87022889","71.1435"
"Idaho","Indiana","Other ag prods.","Truck","4.4420","8.09165175","10.2310"
"Idaho","Iowa","Other ag prods.","Truck","11.5020","15.97231754","10.1084"
"Idaho","Kansas","Other ag prods.","Truck","36.9770","49.05436262","44.7230"
"Idaho","Kentucky","Other ag prods.","Truck","1.6370","3.14953151","7.5878"
"Idaho","Maryland","Other ag prods.","Truck","7.4750","17.72164469","8.1039"
"Idaho","Massachusetts","Other ag prods.","Truck","23.2110","60.62810458","0.4064"
