"DMS ORIG","DMS DEST","SCTG2","DMS_MODE","Total KTons in 1997","Total Ton-Mile in 1997","Total M$ in 1997"
"Arkansas","Alabama","Cereal grains","Water","0.2320","0.24536526","0.5818"
"Arkansas","Alabama","Cereal grains","Other and unknown","0.0080","0.00361787","0.0013"
"Arkansas","Arizona","Cereal grains","Rail","0.1260","0.17662102","0.1110"
"Arkansas","Arkansas","Cereal grains","Truck","7081.4219","672.08589028","658.9890"
"Arkansas","Arkansas","Cereal grains","Rail","8.1440","0.90574934","0.9662"
"Arkansas","Arkansas","Cereal grains","Water","0.0100","0.00159212","0.0413"
"Arkansas","Arkansas","Cereal grains","Other and unknown","0.3540","0.03056848","0.4954"
"Arkansas","California","Cereal grains","Truck","0.0070","0.01315582","0.0322"
"Arkansas","California","Cereal grains","Rail","6.6310","13.73848841","1.2745"
"Arkansas","Connecticut","Cereal grains","Rail","0.0140","0.02126208","0.0620"
"Arkansas","Washington DC","Cereal grains","Rail","0.0030","0.00339584","0.0116"
"Arkansas","Florida","Cereal grains","Truck","0.3450","0.33719560","0.3522"
"Arkansas","Florida","Cereal grains","Rail","3.6720","4.36861950","0.3508"
"Arkansas","Georgia","Cereal grains","Truck","0.3380","0.21073049","0.4567"
"Arkansas","Georgia","Cereal grains","Rail","0.0220","0.01606806","0.0864"
"Arkansas","Illinois","Cereal grains","Truck","0.6425","0.33248155","1.5988"
"Arkansas","Illinois","Cereal grains","Rail","8.0580","4.63076253","1.7067"
"Arkansas","Illinois","Cereal grains","Water","46.8260","42.22736490","2.2755"
"Arkansas","Indiana","Cereal grains","Truck","0.3423","0.21176944","0.4567"
"Arkansas","Indiana","Cereal grains","Rail","0.0090","0.00599848","0.0195"
"Arkansas","Iowa","Cereal grains","Truck","0.0440","0.02651167","0.0013"
"Arkansas","Iowa","Cereal grains","Rail","0.0430","0.03077205","0.0890"
"Arkansas","Iowa","Cereal grains","Water","0.0030","0.00354162","0.0129"
"Arkansas","Iowa","Cereal grains","Other and unknown","0.0020","0.00142291","0.0077"
"Arkansas","Kansas","Cereal grains","Truck","1.7141","0.72017402","0.4757"
"Arkansas","Kansas","Cereal grains","Rail","0.8500","0.44611116","0.0026"
"Arkansas","Kentucky","Cereal grains","Truck","3.4518","1.91844541","0.2238"
"Arkansas","Kentucky","Cereal grains","Rail","0.0280","0.01816064","0.0800"
"Arkansas","Kentucky","Cereal grains","Water","0.0040","0.00375827","0.0180"
"Arkansas","Louisiana","Cereal grains","Truck","45.4962","15.64910396","5.8835"
"Arkansas","Louisiana","Cereal grains","Rail","28.6780","14.93211839","1.7853"
"Arkansas","Louisiana","Cereal grains","Water","266.2330","173.38917636","42.4229"
"Arkansas","Louisiana","Cereal grains","Other and unknown","41.7840","24.26410863","0.2141"
"Arkansas","Maryland","Cereal grains","Truck","0.3230","0.35048938","0.4334"
"Arkansas","Maryland","Cereal grains","Rail","0.0430","0.05178602","0.1548"
"Arkansas","Massachusetts","Cereal grains","Truck","0.3460","0.51144485","0.4644"
"Arkansas","Massachusetts","Cereal grains","Rail","0.1210","0.18823697","0.5031"
"Arkansas","Michigan","Cereal grains","Truck","0.2130","0.17476567","0.9494"
"Arkansas","Michigan","Cereal grains","Rail","0.0080","0.00708115","0.0361"
"Arkansas","Michigan","Cereal grains","Multiple modes & mail","0.2350","0.20509293","0.4412"
"Arkansas","Minnesota","Cereal grains","Truck","0.3120","0.26197793","0.4541"
"Arkansas","Minnesota","Cereal grains","Rail","0.2600","0.25021638","0.0452"
"Arkansas","Mississippi","Cereal grains","Truck","70.0223","21.84409327","4.9197"
"Arkansas","Mississippi","Cereal grains","Rail","8.7810","3.35220996","4.3189"
"Arkansas","Mississippi","Cereal grains","Water","55.2340","35.83428483","21.0902"
"Arkansas","Mississippi","Cereal grains","Multiple modes & mail","0.4380","0.15956526","0.0026"
"Arkansas","Mississippi","Cereal grains","Other and unknown","0.6410","0.21255361","0.0219"
"Arkansas","Missouri","Cereal grains","Truck","330.5555","94.54253615","21.4255"
"Arkansas","Missouri","Cereal grains","Water","0.2460","0.23160053","0.0039"
"Arkansas","Nebraska","Cereal grains","Truck","0.0030","0.00188343","0.0116"
"Arkansas","Nebraska","Cereal grains","Rail","0.1690","0.12879069","0.5186"
"Arkansas","New Hampshire","Cereal grains","Truck","0.0150","0.02257220","0.0645"
"Arkansas","New Hampshire","Cereal grains","Rail","0.1280","0.20826165","0.0258"
"Arkansas","New Hampshire","Cereal grains","Multiple modes & mail","0.2030","0.32675678","0.1419"
"Arkansas","New Jersey","Cereal grains","Truck","0.3340","0.41039159","0.4437"
"Arkansas","New Jersey","Cereal grains","Rail","0.3530","0.49767318","0.4488"
"Arkansas","Ohio","Cereal grains","Truck","0.3450","0.25958589","0.4580"
"Arkansas","Oklahoma","Cereal grains","Truck","43.4211","14.46531177","2.8169"
"Arkansas","Oregon","Cereal grains","Truck","0.0050","0.01112640","0.0155"
"Arkansas","Oregon","Cereal grains","Rail","0.0380","0.09304094","0.1316"
"Arkansas","Pennsylvania","Cereal grains","Rail","0.3480","0.42485014","1.4436"
"Arkansas","South Carolina","Cereal grains","Truck","0.4010","0.31217286","0.3651"
"Arkansas","South Carolina","Cereal grains","Rail","0.1510","0.13348309","0.0439"
"Arkansas","South Dakota","Cereal grains","Truck","0.2380","0.20667989","0.0013"
"Arkansas","Tennessee","Cereal grains","Truck","101.5506","40.14788916","7.9947"
"Arkansas","Tennessee","Cereal grains","Rail","0.4200","0.17327378","1.7259"
"Arkansas","Tennessee","Cereal grains","Water","19.7880","14.08916720","8.8005"
"Arkansas","Tennessee","Cereal grains","Multiple modes & mail","0.3470","0.14102085","0.4488"
"Arkansas","Tennessee","Cereal grains","Other and unknown","0.3870","0.17814264","1.4641"
"Arkansas","Texas","Cereal grains","Truck","16.2420","7.76490894","2.0332"
"Arkansas","Texas","Cereal grains","Rail","44.6160","24.56895866","2.4214"
"Arkansas","Texas","Cereal grains","Water","6.6800","6.14199396","1.5854"
"Arkansas","Texas","Cereal grains","Multiple modes & mail","10.0870","5.84239807","2.4420"
"Arkansas","Texas","Cereal grains","Other and unknown","2.0960","1.15397811","0.2348"
"Arkansas","Virginia","Cereal grains","Rail","4.2270","4.70304878","0.3651"
"Arkansas","Washington","Cereal grains","Rail","0.3930","0.98037141","0.0181"
"Arkansas","West Virginia","Cereal grains","Rail","0.2850","0.28249122","0.0013"
"Arkansas","West Virginia","Cereal grains","Water","0.0200","0.02826547","0.0194"
"Arkansas","Wyoming","Cereal grains","Rail","0.7800","1.00212302","0.0026"
"California","Alabama","Cereal grains","Truck","0.4260","0.91965136","0.4257"
"California","Arizona","Cereal grains","Truck","15.0660","9.64829652","1.8497"
"California","Arizona","Cereal grains","Rail","0.0130","0.01069003","0.0013"
"California","Arizona","Cereal grains","Multiple modes & mail","0.4580","0.34192137","0.4129"
"California","Arizona","Cereal grains","Other and unknown","0.0020","0.00106392","0.0090"
"California","Arkansas","Cereal grains","Truck","0.0900","0.15427876","0.0554"
"California","Arkansas","Cereal grains","Rail","6.0530","12.56906108","0.6991"
"California","Arkansas","Cereal grains","Multiple modes & mail","0.1750","0.36046693","0.7443"
"California","Arkansas","Cereal grains","Other and unknown","1.4490","2.80640559","1.0319"
"California","California","Cereal grains","Truck","21984.1392","2681.90256961","2042.0280"
"California","California","Cereal grains","Rail","207.8859","25.91443807","103.9339"
"California","California","Cereal grains","Water","23.3511","2.77576282","0.1728"
"California","California","Cereal grains","Multiple modes & mail","2.8671","0.41154476","11.4409"
"California","California","Cereal grains","Other and unknown","244.4130","26.25508761","159.5846"
"California","Colorado","Cereal grains","Truck","0.3530","0.39209477","1.4681"
"California","Colorado","Cereal grains","Rail","0.3429","0.45042432","0.5676"
"California","Colorado","Cereal grains","Multiple modes & mail","0.3420","0.47175270","1.4061"
"California","Colorado","Cereal grains","Other and unknown","0.1079","0.14417354","0.5754"
"California","Connecticut","Cereal grains","Other and unknown","0.0080","0.04484932","0.0387"
"California","Delaware","Cereal grains","Other and unknown","0.0020","0.00840508","0.0090"
"California","Florida","Cereal grains","Truck","0.3520","0.93676766","0.4452"
"California","Florida","Cereal grains","Other and unknown","0.0160","0.05179315","0.0400"
"California","Georgia","Cereal grains","Truck","0.0380","0.08746475","0.2142"
"California","Georgia","Cereal grains","Rail","0.0220","0.06004503","0.1083"
"California","Georgia","Cereal grains","Multiple modes & mail","0.3370","0.91841662","1.4743"
"California","Hawaii","Cereal grains","Water","2.7370","6.97046912","0.1808"
"California","Hawaii","Cereal grains","Air (include truck-air)","0.1420","0.34809072","0.8476"
"California","Hawaii","Cereal grains","Multiple modes & mail","5.7670","14.98717053","0.8747"
"California","Hawaii","Cereal grains","Other and unknown","0.5150","1.34408950","0.0696"
"California","Illinois","Cereal grains","Truck","0.3610","0.74746865","0.4027"
"California","Illinois","Cereal grains","Rail","0.3420","0.76074158","0.4204"
"California","Illinois","Cereal grains","Multiple modes & mail","0.3350","0.75141789","0.4322"
"California","Kansas","Cereal grains","Truck","0.0020","0.00285971","0.0065"
"California","Kansas","Cereal grains","Multiple modes & mail","0.0060","0.01110616","0.0208"
"California","Kansas","Cereal grains","Other and unknown","0.0020","0.00322283","0.0091"
"California","Louisiana","Cereal grains","Truck","0.3041","0.63042680","0.1227"
"California","Louisiana","Cereal grains","Rail","0.1840","0.41081762","0.1933"
"California","Louisiana","Cereal grains","Other and unknown","0.8260","1.94666420","0.0025"
"California","Maryland","Cereal grains","Truck","0.3410","0.93065120","0.4063"
"California","Maryland","Cereal grains","Multiple modes & mail","0.3260","0.99857518","0.4012"
"California","Michigan","Cereal grains","Truck","0.0460","0.10446282","0.3096"
"California","Michigan","Cereal grains","Rail","0.0350","0.08681237","0.1600"
"California","Michigan","Cereal grains","Multiple modes & mail","0.0720","0.17914215","0.2967"
"California","Minnesota","Cereal grains","Rail","0.7600","1.61416428","0.3368"
"California","Minnesota","Cereal grains","Multiple modes & mail","0.3010","0.66623709","0.4399"
"California","Minnesota","Cereal grains","Other and unknown","2.2510","4.94521594","0.0091"
"California","Missouri","Cereal grains","Rail","2.8990","5.72588991","0.3947"
"California","Missouri","Cereal grains","Multiple modes & mail","1.6760","3.40475984","9.7615"
"California","Missouri","Cereal grains","Other and unknown","0.6900","1.38809841","0.0180"
"California","Nebraska","Cereal grains","Truck","0.3580","0.55981951","0.4528"
"California","Nebraska","Cereal grains","Rail","0.3560","0.60042555","0.4606"
"California","Nebraska","Cereal grains","Multiple modes & mail","0.1010","0.18519656","0.4360"
"California","Nebraska","Cereal grains","Other and unknown","0.1320","0.23700735","0.8656"
"California","Nevada","Cereal grains","Truck","73.3034","23.71976883","5.9377"
"California","New Hampshire","Cereal grains","Rail","0.0070","0.02248475","0.0375"
"California","New Hampshire","Cereal grains","Other and unknown","0.0900","0.42161100","0.4760"
"California","New Jersey","Cereal grains","Truck","0.3290","0.93685309","0.4437"
"California","New Jersey","Cereal grains","Multiple modes & mail","0.0020","0.00635833","0.0090"
"California","New Jersey","Cereal grains","Other and unknown","0.0080","0.03588092","0.0361"
"California","New York","Cereal grains","Truck","0.2250","0.63682943","0.3354"
"California","New York","Cereal grains","Rail","0.0050","0.01559350","0.0245"
"California","New York","Cereal grains","Multiple modes & mail","0.2510","0.77784061","0.3985"
"California","New York","Cereal grains","Other and unknown","1.2980","6.61825787","0.0052"
"California","North Carolina","Cereal grains","Truck","0.3580","0.92630405","0.4257"
"California","Oklahoma","Cereal grains","Other and unknown","0.0420","0.06860256","0.0194"
"California","Oregon","Cereal grains","Truck","355.1613","200.70897903","24.1859"
"California","Oregon","Cereal grains","Rail","0.6710","0.45222511","2.6588"
"California","Oregon","Cereal grains","Water","7.6150","6.92576684","0.1547"
"California","Oregon","Cereal grains","Multiple modes & mail","0.0550","0.04405411","0.1908"
"California","Oregon","Cereal grains","Other and unknown","0.3020","0.22963596","0.7238"
"California","South Dakota","Cereal grains","Other and unknown","0.0020","0.00386581","0.0077"
"California","Texas","Cereal grains","Truck","0.1970","0.30595673","0.8397"
"California","Texas","Cereal grains","Rail","0.2988","0.51339898","1.1469"
"California","Washington","Cereal grains","Truck","0.1790","0.18863653","0.7857"
"California","Washington","Cereal grains","Rail","0.0280","0.02759828","0.2593"
"California","Washington","Cereal grains","Air (include truck-air)","0.0250","0.01995939","0.1613"
"California","Washington","Cereal grains","Multiple modes & mail","0.2930","0.31224198","0.7018"
"California","Washington","Cereal grains","Other and unknown","31.1521","34.98461391","0.0167"
"Colorado","Alabama","Cereal grains","Truck","0.1110","0.14971232","0.1677"
"Colorado","Alabama","Cereal grains","Rail","0.1460","0.23628717","0.6129"
"Colorado","Arizona","Cereal grains","Truck","4.9894","4.05606787","0.9664"
"Colorado","Arizona","Cereal grains","Rail","1.2640","1.32452630","1.6230"
"Colorado","Arizona","Cereal grains","Multiple modes & mail","0.0030","0.00324417","0.0065"
"Colorado","California","Cereal grains","Truck","1.5070","1.68333140","3.3399"
"Colorado","California","Cereal grains","Rail","62.8740","84.92033682","9.2649"
"Colorado","California","Cereal grains","Multiple modes & mail","0.1420","0.19173071","0.0257"
"Colorado","California","Cereal grains","Other and unknown","0.0240","0.03243741","0.1084"
"Colorado","Colorado","Cereal grains","Truck","6833.6133","622.99421153","762.1772"
"Colorado","Colorado","Cereal grains","Rail","414.2430","98.61599213","55.1656"
"Colorado","Colorado","Cereal grains","Multiple modes & mail","4.7689","1.05774277","1.3067"
"Colorado","Colorado","Cereal grains","Other and unknown","48.5090","2.87683597","21.2734"
"Colorado","Connecticut","Cereal grains","Truck","0.0201","0.03844796","0.0850"
"Colorado","Georgia","Cereal grains","Truck","0.0770","0.11278631","0.3393"
"Colorado","Idaho","Cereal grains","Truck","0.3540","0.29183067","0.0091"
"Colorado","Idaho","Cereal grains","Rail","0.4400","0.41086678","0.0181"
"Colorado","Illinois","Cereal grains","Truck","1.2650","1.28082346","5.5005"
"Colorado","Illinois","Cereal grains","Rail","4.7860","6.04369060","4.9781"
"Colorado","Illinois","Cereal grains","Multiple modes & mail","8.0860","9.10726022","0.1316"
"Colorado","Illinois","Cereal grains","Other and unknown","0.0030","0.00311303","0.0129"
"Colorado","Indiana","Cereal grains","Truck","1.1550","1.28943082","4.7873"
"Colorado","Indiana","Cereal grains","Rail","0.2190","0.26789449","0.9119"
"Colorado","Indiana","Cereal grains","Multiple modes & mail","2.3890","2.98433418","0.8062"
"Colorado","Indiana","Cereal grains","Other and unknown","1.6010","1.96706337","0.1574"
"Colorado","Iowa","Cereal grains","Truck","25.9140","20.36322409","3.8842"
"Colorado","Iowa","Cereal grains","Rail","0.0140","0.01423405","0.0039"
"Colorado","Kansas","Cereal grains","Truck","409.3252","227.81800884","32.0028"
"Colorado","Kansas","Cereal grains","Rail","365.1029","273.81834074","18.9088"
"Colorado","Kansas","Cereal grains","Other and unknown","37.0791","22.76475778","7.0473"
"Colorado","Kentucky","Cereal grains","Rail","0.0180","0.02858455","0.0774"
"Colorado","Louisiana","Cereal grains","Truck","0.0911","0.12053225","0.2360"
"Colorado","Maryland","Cereal grains","Truck","0.0170","0.02861015","0.0671"
"Colorado","Massachusetts","Cereal grains","Truck","0.0030","0.00595610","0.0129"
"Colorado","Michigan","Cereal grains","Truck","0.0320","0.03816929","0.1420"
"Colorado","Minnesota","Cereal grains","Truck","0.3460","0.32883420","0.4425"
"Colorado","Minnesota","Cereal grains","Rail","0.3760","0.40923882","0.3805"
"Colorado","Minnesota","Cereal grains","Multiple modes & mail","6.2760","6.72561974","0.4425"
"Colorado","Mississippi","Cereal grains","Rail","0.1110","0.14711134","0.4722"
"Colorado","Missouri","Cereal grains","Truck","358.3720","266.74214697","1.3106"
"Colorado","Missouri","Cereal grains","Rail","272.6261","228.01236939","15.3240"
"Colorado","Missouri","Cereal grains","Multiple modes & mail","94.5900","88.29765018","0.4503"
"Colorado","Montana","Cereal grains","Truck","4.3580","3.41343423","1.5196"
"Colorado","Montana","Cereal grains","Rail","9.7890","9.13700649","11.3945"
"Colorado","Montana","Cereal grains","Multiple modes & mail","0.0690","0.06374769","0.0026"
"Colorado","Montana","Cereal grains","Other and unknown","0.0130","0.01149058","0.0193"
"Colorado","Nebraska","Cereal grains","Truck","390.6952","208.59388253","54.4955"
"Colorado","Nebraska","Cereal grains","Rail","7.7370","4.81518284","0.8514"
"Colorado","Nebraska","Cereal grains","Multiple modes & mail","1.0260","0.65158758","0.0207"
"Colorado","Nebraska","Cereal grains","Other and unknown","0.0970","0.05330408","0.4180"
"Colorado","Nevada","Cereal grains","Truck","0.1230","0.10480800","0.5238"
"Colorado","Nevada","Cereal grains","Rail","0.0100","0.01015861","0.0413"
"Colorado","Nevada","Cereal grains","Other and unknown","0.0070","0.00679770","0.0284"
"Colorado","New Hampshire","Cereal grains","Truck","0.1180","0.23661395","0.5250"
"Colorado","New Jersey","Cereal grains","Truck","0.0020","0.00354751","0.0077"
"Colorado","New Mexico","Cereal grains","Truck","51.1202","22.32904029","33.3410"
"Colorado","New Mexico","Cereal grains","Rail","0.3860","0.28623238","1.1055"
"Colorado","New Mexico","Cereal grains","Other and unknown","0.3010","0.15744034","0.0013"
"Colorado","New York","Cereal grains","Truck","0.0370","0.06319977","0.1007"
"Colorado","North Carolina","Cereal grains","Truck","0.0980","0.16195327","0.1006"
"Colorado","North Dakota","Cereal grains","Truck","56.1690","49.64473429","1.4087"
"Colorado","North Dakota","Cereal grains","Rail","0.0360","0.04188939","0.1523"
"Colorado","Ohio","Cereal grains","Truck","8.4180","10.96056399","5.0206"
"Colorado","Ohio","Cereal grains","Rail","0.0500","0.07260658","0.1341"
"Colorado","Ohio","Cereal grains","Other and unknown","2.7760","3.87649453","0.3199"
"Colorado","Oklahoma","Cereal grains","Truck","33.6423","23.54676801","2.2474"
"Colorado","Oklahoma","Cereal grains","Rail","0.1320","0.09987236","0.5535"
"Colorado","Oregon","Cereal grains","Truck","0.2580","0.32940724","0.7339"
"Colorado","Oregon","Cereal grains","Rail","0.0020","0.00278196","0.0025"
"Colorado","Pennsylvania","Cereal grains","Rail","0.0020","0.00370723","0.0077"
"Colorado","Rhode Island","Cereal grains","Truck","1.1630","2.35693838","0.0026"
"Colorado","South Carolina","Cereal grains","Truck","0.1919","0.30934599","0.0297"
"Colorado","South Dakota","Cereal grains","Truck","0.8040","0.51742478","0.0025"
"Colorado","Tennessee","Cereal grains","Rail","0.0980","0.15251119","0.4116"
"Colorado","Texas","Cereal grains","Truck","134.0926","117.49226701","8.3512"
"Colorado","Texas","Cereal grains","Rail","45.3500","48.05213097","61.6349"
"Colorado","Texas","Cereal grains","Multiple modes & mail","1.8531","1.79939863","0.4746"
"Colorado","Texas","Cereal grains","Other and unknown","0.3729","0.33391555","2.1064"
"Colorado","Utah","Cereal grains","Truck","7.7714","3.99807837","0.4519"
"Colorado","Utah","Cereal grains","Rail","10.8461","6.18576417","10.6632"
"Colorado","Utah","Cereal grains","Other and unknown","0.1541","0.09002651","0.4348"
"Colorado","Virginia","Cereal grains","Truck","0.0860","0.13871756","0.0129"
"Colorado","Washington","Cereal grains","Truck","57.2950","74.37706293","16.8165"
"Colorado","Washington","Cereal grains","Rail","20.7130","31.78927040","0.2387"
"Colorado","Washington","Cereal grains","Multiple modes & mail","9.1360","13.29340397","0.2076"
"Colorado","Washington","Cereal grains","Other and unknown","63.6850","96.67645061","0.0271"
"Colorado","Wisconsin","Cereal grains","Truck","0.0070","0.00774669","0.0271"
"Colorado","Wisconsin","Cereal grains","Rail","0.0090","0.01237129","0.0413"
"Colorado","Wyoming","Cereal grains","Truck","0.0031","0.00109876","0.0004"
"Connecticut","Connecticut","Cereal grains","Truck","1557.9313","48.34132224","100.9785"
"Connecticut","Delaware","Cereal grains","Truck","4.2523","1.02298846","0.2757"
"Connecticut","Washington DC","Cereal grains","Truck","0.0008","0.00024010","0.0001"
"Connecticut","Florida","Cereal grains","Truck","0.3500","0.42729696","0.4516"
"Connecticut","Georgia","Cereal grains","Truck","0.3459","0.34242506","0.4541"
"Connecticut","Georgia","Cereal grains","Other and unknown","0.0280","0.03299854","0.0051"
"Connecticut","Maine","Cereal grains","Truck","8.1133","2.21346106","0.5258"
"Connecticut","Maryland","Cereal grains","Truck","0.6551","0.20715557","0.4272"
"Connecticut","Massachusetts","Cereal grains","Truck","177.7146","16.41126142","11.9452"
"Connecticut","Massachusetts","Cereal grains","Multiple modes & mail","0.3890","0.05346510","0.4360"
"Connecticut","New Hampshire","Cereal grains","Truck","0.0056","0.00088269","0.0007"
"Connecticut","New Jersey","Cereal grains","Truck","53.0936","6.69348866","3.4441"
"Connecticut","New York","Cereal grains","Truck","66.4963","6.59756249","4.3200"
"Connecticut","North Carolina","Cereal grains","Truck","0.3440","0.23175460","0.4541"
"Connecticut","Pennsylvania","Cereal grains","Truck","46.7284","10.96645358","3.0299"
"Connecticut","Rhode Island","Cereal grains","Truck","43.7163","3.24966626","2.8069"
"Connecticut","Rhode Island","Cereal grains","Multiple modes & mail","0.2510","0.03500634","0.4489"
"Connecticut","Vermont","Cereal grains","Truck","0.8830","0.21343126","0.0573"
"Connecticut","Virginia","Cereal grains","Truck","0.0003","0.00009784","0.0000"
"Delaware","Connecticut","Cereal grains","Truck","0.0029","0.00066331","0.0003"
"Delaware","Delaware","Cereal grains","Truck","1055.6376","35.14065110","57.2884"
"Delaware","Delaware","Cereal grains","Rail","541.3060","14.74579241","27.4938"
"Delaware","Delaware","Cereal grains","Water","140.9940","5.22604281","16.2863"
"Delaware","Delaware","Cereal grains","Other and unknown","30.5020","0.93821238","46.8283"
"Delaware","Washington DC","Cereal grains","Truck","0.0041","0.00042420","0.0005"
"Delaware","Illinois","Cereal grains","Rail","0.3480","0.33213200","0.4527"
"Delaware","Louisiana","Cereal grains","Water","0.0080","0.01550729","0.0090"
"Delaware","Maryland","Cereal grains","Truck","418.4760","47.02842317","31.6994"
"Delaware","Maryland","Cereal grains","Rail","0.1150","0.01434938","0.0826"
"Delaware","Maryland","Cereal grains","Other and unknown","0.1340","0.01666119","0.0052"
"Delaware","Massachusetts","Cereal grains","Truck","0.0003","0.00010123","0.0000"
"Delaware","Mississippi","Cereal grains","Rail","0.6600","0.76290122","0.0026"
"Delaware","New Jersey","Cereal grains","Truck","65.3551","4.36165128","4.6735"
"Delaware","New York","Cereal grains","Truck","1.9321","0.30843327","0.1264"
"Delaware","North Carolina","Cereal grains","Truck","1.6061","0.71708006","0.5306"
"Delaware","Pennsylvania","Cereal grains","Truck","406.9352","50.63547351","43.2930"
"Delaware","Pennsylvania","Cereal grains","Rail","72.2130","15.06653880","17.1983"
"Delaware","Pennsylvania","Cereal grains","Water","0.1140","0.20674813","0.4761"
"Delaware","Pennsylvania","Cereal grains","Other and unknown","71.8470","15.13928078","4.5923"
